Date,volatility
2000-10-09,0.003265487002276795
2000-10-10,0.011090042393860943
2000-10-11,0.005383026002855262
2000-10-12,0.0008043075021539835
2000-10-13,0.009677547023188647
2000-10-16,0.04854717348959581
2000-10-17,0.01651656354150384
2000-10-18,0.002272982754553724
2000-10-19,0.010226161213294303
2000-10-20,0.04985327288645982
2000-10-23,0.02196299271741372
2000-10-24,0.015220513252838198
2000-10-25,0.017677071333171132
2000-10-26,0.007967279173452944
2000-10-27,0.015663795599291916
2000-10-30,0.026941400382376267
2000-10-31,0.02964007772677311
2000-11-01,0.03757464805363489
2000-11-02,0.010498959607100882
2000-11-03,0.02093739152445868
2000-11-06,0.014902084451235335
2000-11-07,0.01982024545132958
2000-11-08,0.01580547845736542
2000-11-09,0.0011259143061195928
2000-11-10,0.009550874719102513
2000-11-13,0.008565092784717737
2000-11-14,0.005300687880588781
2000-11-15,0.0389720437417762
2000-11-16,0.020996405220173337
2000-11-17,0.0036647262997850827
2000-11-20,0.01266826725856978
2000-11-21,0.0025886559234795073
2000-11-22,0.01947716924052357
2000-11-23,0.0028804787993152764
2000-11-24,0.015992852054540613
2000-11-27,0.030446501406320256
2000-11-28,0.021355771028293807
2000-11-29,0.0065992753639791246
2000-11-30,0.02031684217044822
2000-12-01,0.004362856265708255
2000-12-04,0.016204715985969655
2000-12-05,0.023319557355627803
2000-12-06,0.053860506124193096
2000-12-07,0.0037040702015851412
2000-12-08,0.01018221036588466
2000-12-11,0.035240855225747936
2000-12-12,0.023496262712299047
2000-12-13,0.009581951381987803
2000-12-14,0.00789915912466035
2000-12-15,0.0021492968145022376
2000-12-18,0.005589177772914603
2000-12-19,0.023959925596593795
2000-12-20,0.0033733068357398037
2000-12-21,0.015574259324763633
2000-12-22,0.023904350383711047
2000-12-26,0.03989624878826751
2000-12-27,0.023075223250662014
2000-12-28,0.02631305395454243
2000-12-29,0.01998433011260028
2001-01-02,0.005705700470540758
2001-01-03,0.012245748180082864
2001-01-04,0.06446064898140239
2001-01-05,0.0064708301590088845
2001-01-08,0.010427221532723158
2001-01-09,0.014101420504583654
2001-01-10,0.019776301794985206
2001-01-11,0.02546880969787379
2001-01-12,0.02619973265855764
2001-01-15,0.009899325195072932
2001-01-16,0.016000667733210256
2001-01-17,0.022077135862720598
2001-01-18,0.018133414042555872
2001-01-19,0.02970444120345694
2001-01-22,0.012096938200745337
2001-01-23,0.016270272251855174
2001-01-24,0.02883725081412682
2001-01-25,0.018890017493264157
2001-01-26,0.011096561407046613
2001-01-29,0.014134532088714914
2001-01-30,0.022724813343757352
2001-01-31,0.02294390740811562
2001-02-01,0.010482528609341417
2001-02-02,0.02139611168536581
2001-02-05,0.002018498775038284
2001-02-06,0.019539893584680865
2001-02-07,0.014528244811646473
2001-02-08,0.007675221604783499
2001-02-09,0.009808799870390636
2001-02-12,0.002807677289261758
2001-02-13,0.02764570459387266
2001-02-14,0.007536602971855327
2001-02-15,0.01383242654369329
2001-02-16,0.02402118077187725
2001-02-19,0.0032942731430481587
2001-02-20,0.015993074735925084
2001-02-21,0.0017799400480731687
2001-02-22,0.002653375711817215
2001-02-23,0.014057611775363315
2001-02-26,0.010502502987873875
2001-02-27,0.033182827710376776
2001-02-28,0.008562869744019104
2001-03-01,0.0018882973152902279
2001-03-02,0.017022638079965204
2001-03-05,0.010391469003537695
2001-03-06,0.021787116132774363
2001-03-07,0.025859986561437273
2001-03-08,0.022407214011494883
2001-03-09,0.018265649738915122
2001-03-12,0.008973381697472122
2001-03-13,0.027811837068929497
2001-03-14,0.030616737665398918
2001-03-15,0.01014474720619973
2001-03-16,0.021799765055321087
2001-03-19,0.003922736162416204
2001-03-20,0.033312055815679795
2001-03-21,0.008411978727721571
2001-03-22,0.002137602353583535
2001-03-23,0.011960103738207788
2001-03-26,0.035538263320296914
2001-03-27,0.027176132517877444
2001-03-28,0.04105067210810261
2001-03-29,0.008852155484275185
2001-03-30,0.011405912478753454
2001-04-02,0.026629870791199266
2001-04-03,0.003877442974835123
2001-04-04,0.018747208534182894
2001-04-05,0.0131518905761247
2001-04-06,0.05838177123745519
2001-04-09,0.005135467250509664
2001-04-10,0.024005555725477752
2001-04-11,0.0424849428516339
2001-04-12,0.014059064081656544
2001-04-16,0.03085986144979557
2001-04-17,0.012893625421247588
2001-04-18,0.026139482688564874
2001-04-19,0.05383426602821483
2001-04-20,0.02848817177535586
2001-04-23,0.007652072529287892
2001-04-24,0.0013067263928728538
2001-04-25,0.003910136656552336
2001-04-26,0.03166831283200949
2001-04-27,0.02070194691192432
2001-04-30,0.03077812453194019
2001-05-01,0.013250393410798493
2001-05-02,0.029379054981043335
2001-05-03,0.016837970793154293
2001-05-04,0.0016013421851096639
2001-05-07,0.03020243829521916
2001-05-08,0.013658412061135128
2001-05-09,0.014197824645236046
2001-05-10,0.011562422268184434
2001-05-11,0.015719911799715918
2001-05-14,0.008505244279988593
2001-05-15,0.018579235005185223
2001-05-16,0.016433747154901354
2001-05-17,0.04381252501998069
2001-05-18,0.018829812467638617
2001-05-21,0.018683309716686518
2001-05-22,0.031890598646597275
2001-05-23,0.013491378132949369
2001-05-24,0.0011161326906166049
2001-05-25,0.019154011363128626
2001-05-28,0.004369411339530259
2001-05-29,0.015993792809561286
2001-05-30,0.008291269777503378
2001-05-31,0.0009098920200397658
2001-06-01,0.022118570979264267
2001-06-04,0.019845941370850724
2001-06-05,0.021067219010150986
2001-06-06,0.028805480507271
2001-06-07,0.005713446450954063
2001-06-08,0.021386523871213734
2001-06-11,0.006747351742886534
2001-06-12,0.007697001092728867
2001-06-13,0.01714936646143365
2001-06-14,0.004801268523767835
2001-06-15,0.0017167265070200685
2001-06-18,0.01150946041318563
2001-06-19,0.01116144942309789
2001-06-20,0.0193979274234517
2001-06-21,0.02460663647411332
2001-06-22,0.027222522539480484
2001-06-25,0.0067544432435892345
2001-06-26,0.010528847679264312
2001-06-27,0.014506013665324271
2001-06-28,0.011376308710852826
2001-06-29,0.028303792219533427
2001-07-02,0.014597529348883602
2001-07-03,0.025941968327413526
2001-07-04,0.014238358875445669
2001-07-05,0.016009788587989786
2001-07-06,0.0038460726050638916
2001-07-09,0.007642915706180215
2001-07-10,0.022789222316645246
2001-07-11,0.002125105693482558
2001-07-12,0.014868490574394667
2001-07-13,0.039210534591240465
2001-07-16,0.022253944983379424
2001-07-17,0.0053070756413579594
2001-07-18,0.025826783994816242
2001-07-19,0.01057823266149076
2001-07-20,0.021979138249905984
2001-07-23,0.0126405894882145
2001-07-24,0.0010618963671261059
2001-07-25,0.0007863731766952531
2001-07-26,0.03180327113224109
2001-07-27,0.026348104164828138
2001-07-30,0.01842213649210901
2001-07-31,0.014955318985269908
2001-08-01,0.021511400182329995
2001-08-02,0.019862133846748006
2001-08-03,0.019939742222288583
2001-08-06,0.010838585240345392
2001-08-07,0.004676098330853347
2001-08-08,0.01922390906295573
2001-08-09,0.0018456794485564158
2001-08-10,0.015908740797509764
2001-08-13,0.021627735265527994
2001-08-14,0.016970787342023255
2001-08-15,0.01222687076305378
2001-08-16,0.008724656489912448
2001-08-17,0.019054573237631444
2001-08-20,0.0014194425500183825
2001-08-21,0.024010821701214928
2001-08-22,0.004186958288469344
2001-08-23,0.022862645046566977
2001-08-24,0.013306306200420347
2001-08-27,0.03529194685291653
2001-08-28,0.011354330276792082
2001-08-29,0.0013579278626860104
2001-08-30,0.004911608332181749
2001-08-31,0.0012889472670549818
2001-09-03,0.01997735404420336
2001-09-04,0.016026875081934542
2001-09-05,0.015455850054071884
2001-09-06,0.014964658815978348
2001-09-07,0.006569305714647275
2001-09-10,0.002799408573664642
2001-09-12,0.022143076260413744
2001-09-13,0.016034806448849134
2001-09-14,0.016014522621948402
2001-09-17,0.01601446604175878
2001-09-18,0.03409111615257512
2001-09-19,0.01038515763642691
2001-09-20,0.0009205723441190938
2001-09-21,0.015332003700932614
2001-09-24,0.0032688966120706744
2001-09-25,0.05390546546676248
2001-09-26,0.024828505658591234
2001-09-27,0.01094178853129625
2001-09-28,0.02732004108525951
2001-10-01,0.03751527647520762
2001-10-02,0.013857736017045038
2001-10-03,0.028123274902019
2001-10-04,0.035581263915155016
2001-10-05,0.01367093963614031
2001-10-08,0.017626544599209152
2001-10-09,0.007756252440501818
2001-10-10,0.010682943718048109
2001-10-11,0.03847718872725689
2001-10-12,0.031019108663547082
2001-10-15,0.01088717324924326
2001-10-16,0.01448699397128552
2001-10-17,0.02285452791362105
2001-10-18,0.0030246968141990033
2001-10-19,0.008171084806668241
2001-10-22,0.020502196023752327
2001-10-23,0.031057069657346913
2001-10-24,0.0114474014666423
2001-10-25,0.016386702299057178
2001-10-26,0.029511659689003125
2001-10-29,0.020115483316994965
2001-10-30,0.008034376716109723
2001-10-31,0.0014622364139412808
2001-11-01,0.0159829584972865
2001-11-02,0.03849186555237152
2001-11-05,0.018930720134648638
2001-11-06,0.030165291090708042
2001-11-07,0.03032794049952987
2001-11-08,0.013375853925000772
2001-11-09,0.01843570654218875
2001-11-12,0.017585652982181406
2001-11-13,0.014270088227902033
2001-11-14,0.03423191504323696
2001-11-15,0.017925711171275092
2001-11-16,0.01691242528860398
2001-11-19,0.012905371805406173
2001-11-20,0.02674398635472835
2001-11-21,0.008855673264575873
2001-11-22,0.011111051410840614
2001-11-23,0.016002885311345593
2001-11-26,0.02753931127248499
2001-11-27,0.022120309542954283
2001-11-28,0.009268981078634005
2001-11-29,0.0024533046502636727
2001-11-30,0.02619699468173922
2001-12-03,0.01540253639829085
2001-12-04,0.007706671968953544
2001-12-05,0.028979503027305127
2001-12-06,0.037902816953283534
2001-12-07,0.013388291219048016
2001-12-10,0.008538951420561904
2001-12-11,0.0008632431814236779
2001-12-12,0.01323402513565667
2001-12-13,0.016277203790307396
2001-12-14,0.0012038556427363275
2001-12-17,0.01927073101093202
2001-12-18,0.025907605553046827
2001-12-19,0.02348207612491423
2001-12-20,0.021767819402977527
2001-12-21,0.007753333250755547
2001-12-24,0.020298327420586394
2001-12-26,0.01582079024508137
2001-12-27,0.02008696068439586
2001-12-28,0.022684971069298725
2001-12-31,0.019354615248215672
2002-01-02,0.005019975562214748
2002-01-03,0.021665519739610093
2002-01-04,0.025074496580005302
2002-01-07,0.022169535123057794
2002-01-08,0.009609028630536582
2002-01-09,0.012442284046914453
2002-01-10,0.011248055828642172
2002-01-11,0.01721098998413328
2002-01-14,0.006644420033400762
2002-01-15,0.009765447119620052
2002-01-16,0.022747209396289665
2002-01-17,0.001429228780002938
2002-01-18,0.025883449023205378
2002-01-21,0.006280632647120381
2002-01-22,0.015995566572691945
2002-01-23,0.00874684662320733
2002-01-24,0.023818840391974995
2002-01-25,0.01951327473243714
2002-01-28,0.01701170584867985
2002-01-29,0.015825333906529283
2002-01-30,0.012861056760428318
2002-01-31,0.02757563572235731
2002-02-01,0.030719045613158972
2002-02-04,0.009106236981968939
2002-02-05,0.008907225343950954
2002-02-06,0.011993833053992792
2002-02-07,0.010081325514821287
2002-02-08,0.012945354169348016
2002-02-11,0.030618642387992005
2002-02-12,0.030147700057764282
2002-02-13,0.012134734469658709
2002-02-14,0.02580379041476195
2002-02-15,0.014257980276544187
2002-02-18,0.005098447210038087
2002-02-19,0.01599439432920765
2002-02-20,0.003125695729843877
2002-02-21,0.029296774312725586
2002-02-22,0.0017737164739934207
2002-02-25,0.024109277414223952
2002-02-26,0.03367497010204566
2002-02-27,0.016046244425428693
2002-02-28,0.016469274733526912
2002-03-01,0.013196841935774044
2002-03-04,0.03818475354000402
2002-03-05,0.03518429740693768
2002-03-06,0.009546328049612526
2002-03-07,0.030274090297408563
2002-03-08,0.011638299508795125
2002-03-11,0.021779518106591622
2002-03-12,0.019382029131992252
2002-03-13,0.013755395680681045
2002-03-14,0.006236560826898052
2002-03-15,0.015094118211086666
2002-03-18,0.027217286263515737
2002-03-19,0.015540408069010931
2002-03-20,0.020030371317069976
2002-03-21,0.0013031876922865299
2002-03-22,0.017487765369901268
2002-03-25,0.011821507042923993
2002-03-26,0.0016463359069590247
2002-03-27,0.02177111733525562
2002-03-28,0.021309597792912638
2002-04-01,0.01845597914114412
2002-04-02,0.015289105582277617
2002-04-03,0.007558672895246121
2002-04-04,0.006072440840238867
2002-04-05,0.01682228797937917
2002-04-08,0.012843468906075245
2002-04-09,0.018261355663998027
2002-04-10,0.009430447824796628
2002-04-11,0.027167131342890005
2002-04-12,0.007963613563098599
2002-04-15,0.022546750284887118
2002-04-16,0.008510440559055856
2002-04-17,0.038940931563364235
2002-04-18,0.01412149910664666
2002-04-19,0.014602735474403007
2002-04-22,0.01662661298522869
2002-04-23,0.0012762232093384768
2002-04-24,0.00983384018759777
2002-04-25,0.00895136521216393
2002-04-26,0.01449444425600824
2002-04-29,0.0023549916475218806
2002-04-30,0.005955284588341773
2002-05-01,0.026606328855158172
2002-05-02,0.02477234002640994
2002-05-03,0.014318315919295867
2002-05-06,0.005841057532513223
2002-05-07,0.003482237720681007
2002-05-08,0.012996887633026824
2002-05-09,0.05249680600049263
2002-05-10,0.003208456468945013
2002-05-13,0.0011092466479890428
2002-05-14,0.03421062986372516
2002-05-15,0.0367763296850398
2002-05-16,0.01055286813955043
2002-05-17,0.022480844972453094
2002-05-20,0.0235371539240306
2002-05-21,0.0030640497633307976
2002-05-22,0.005071424666635887
2002-05-23,0.02161207982718052
2002-05-24,0.026058920846839643
2002-05-27,0.0042142788814625385
2002-05-28,0.015993676762108992
2002-05-29,0.007540032977293078
2002-05-30,0.009632162084806762
2002-05-31,0.013214967600707747
2002-06-03,0.018310655014299432
2002-06-04,0.009005145418382966
2002-06-05,0.016008603412880264
2002-06-06,0.024738528801669622
2002-06-07,0.004102315112703853
2002-06-10,0.014433290956698827
2002-06-11,0.019097817933908436
2002-06-12,0.0014046792411375815
2002-06-13,0.022482211203863053
2002-06-14,0.005693136956660058
2002-06-17,0.013746135012463023
2002-06-18,0.04403997341858967
2002-06-19,0.017078150735051704
2002-06-20,0.0012867311537014046
2002-06-21,0.0026674381085184332
2002-06-24,0.0013024525066165202
2002-06-25,0.019571917102169108
2002-06-26,0.0014578954764788935
2002-06-27,0.013340538195603133
2002-06-28,0.03326870840734042
2002-07-01,0.015273153766608538
2002-07-02,0.005571316514370548
2002-07-03,0.005357760783104977
2002-07-04,0.02214148556185762
2002-07-05,0.016034800325551206
2002-07-08,0.0517592873592254
2002-07-09,0.0047520103292248705
2002-07-10,0.008879403639604232
2002-07-11,0.01830981439795951
2002-07-12,0.023413017218924446
2002-07-15,0.009667144107316488
2002-07-16,0.012276764450607058
2002-07-17,0.0027312685418874366
2002-07-18,0.021586162613209725
2002-07-19,0.01126851504859911
2002-07-22,0.02282597729261319
2002-07-23,0.017268135142381794
2002-07-24,0.011246161812613136
2002-07-25,0.07126269287200265
2002-07-26,0.011059979317029579
2002-07-29,0.03259252501547868
2002-07-30,0.06822994842884407
2002-07-31,0.020512600586438553
2002-08-01,0.025672057646450173
2002-08-02,0.013880257209053783
2002-08-05,0.007256998209387125
2002-08-06,0.018650420724295284
2002-08-07,0.045226835453244615
2002-08-08,0.0357106896737886
2002-08-09,0.047948940652539164
2002-08-12,0.019629830323611836
2002-08-13,0.01075386875548903
2002-08-14,0.005829231946772717
2002-08-15,0.05492078184429239
2002-08-16,0.027535646066015145
2002-08-19,0.014488089409043265
2002-08-20,0.03913324315179885
2002-08-21,0.0029905109419404445
2002-08-22,0.028526148915990847
2002-08-23,0.029860259870391388
2002-08-26,0.006999938315987846
2002-08-27,0.02343481625160572
2002-08-28,0.002579866630394789
2002-08-29,0.0022932445444666816
2002-08-30,0.015917027709664966
2002-09-02,0.014148286214245534
2002-09-03,0.01600956598383032
2002-09-04,0.026118990388070574
2002-09-05,0.033232866624782836
2002-09-06,0.0018996723191293781
2002-09-09,0.03250608828411232
2002-09-10,0.026020804308445816
2002-09-11,0.02327153063524903
2002-09-12,0.015898077890332655
2002-09-13,0.008981305054409984
2002-09-16,0.01923252617223903
2002-09-17,0.017456954161884853
2002-09-18,0.003962331015224815
2002-09-19,0.01138080526904722
2002-09-20,0.014327637885816421
2002-09-23,0.01843667731723962
2002-09-24,0.002484359323039989
2002-09-25,0.0015085197809044603
2002-09-26,0.04033700219541806
2002-09-27,0.03394624041089734
2002-09-30,0.016655559601917478
2002-10-01,0.0017889049041423957
2002-10-02,0.054897092626749626
2002-10-03,0.00825586946131746
2002-10-04,0.005253545748409586
2002-10-07,0.006568693922844908
2002-10-08,0.0032612559259278208
2002-10-09,0.03260204356753371
2002-10-10,0.011611932752486906
2002-10-11,0.05006723733138772
2002-10-14,0.05404183129289714
2002-10-15,0.023400718155997775
2002-10-16,0.06185710895369416
2002-10-17,0.008884101571940785
2002-10-18,0.037858876849710156
2002-10-21,0.021915865939796032
2002-10-22,0.03304641380123057
2002-10-23,0.005704319394629669
2002-10-24,0.022629096693892493
2002-10-25,0.001594395848900446
2002-10-28,0.03286372235684204
2002-10-29,0.007969416582528211
2002-10-30,0.006984406522422275
2002-10-31,0.02556510241836547
2002-11-01,0.010560925471826726
2002-11-04,0.032861767914840294
2002-11-05,0.024149921740684165
2002-11-06,0.023677431275756895
2002-11-07,0.02504380562473417
2002-11-08,0.007111627152310401
2002-11-11,0.00729308071040441
2002-11-12,0.004870511393387976
2002-11-13,0.02360992297961506
2002-11-14,0.01557079362536719
2002-11-15,0.04012350574608554
2002-11-18,0.022167850310803983
2002-11-19,0.005766507833546633
2002-11-20,0.01200627579198943
2002-11-21,0.03505776428884765
2002-11-22,0.03707728265834792
2002-11-25,0.012732972509285918
2002-11-26,0.01847150891085921
2002-11-27,0.005183569559981721
2002-11-28,0.04335476608575172
2002-11-29,0.016155121798956926
2002-12-02,0.01331514287301204
2002-12-03,0.014124811179955158
2002-12-04,0.0016224758513368757
2002-12-05,0.012576822869953092
2002-12-06,0.004102469074700257
2002-12-09,0.02218260353731378
2002-12-10,0.006413933533477878
2002-12-11,0.029732093359019274
2002-12-12,0.016624894410738507
2002-12-13,0.012317579325687814
2002-12-16,0.002754687975223683
2002-12-17,0.03903647624851579
2002-12-18,0.008168718693961352
2002-12-19,0.002975874419682983
2002-12-20,0.008333935965517963
2002-12-23,0.028813322435976133
2002-12-24,0.017847278200439354
2002-12-26,0.010601681708862215
2002-12-27,0.012881003247894244
2002-12-30,0.000996976968129963
2002-12-31,0.02049830361251714
2003-01-02,0.0165119329012923
2003-01-03,0.04837819214499824
2003-01-06,0.015721400502427457
2003-01-07,0.03803238349223462
2003-01-08,0.009702019024869248
2003-01-09,0.002105017673111866
2003-01-10,0.03502431033331686
2003-01-13,0.016098689642385047
2003-01-14,0.014616913038453767
2003-01-15,0.021766038729065712
2003-01-16,0.002073728592138592
2003-01-17,0.012080632247936122
2003-01-20,0.002200789688607196
2003-01-21,0.01599255105251849
2003-01-22,0.0011491696898571283
2003-01-23,0.005623124364117153
2003-01-24,0.02607460273741457
2003-01-27,0.01353689493772496
2003-01-28,0.00103566207342589
2003-01-29,0.02884305338052683
2003-01-30,0.02273822048055263
2003-01-31,0.0070870543619851924
2003-02-03,0.028923608900855623
2003-02-04,0.021382389056671842
2003-02-05,0.0023312645689954176
2003-02-06,0.01059674538683978
2003-02-07,0.009603783932179514
2003-02-10,0.00598102605580301
2003-02-11,0.023466851676989423
2003-02-12,0.008041265469700817
2003-02-13,0.003418955166599605
2003-02-14,0.014406980777109196
2003-02-17,0.037022383993008376
2003-02-18,0.016111148430462713
2003-02-19,0.03514473196253654
2003-02-20,0.009133496243265884
2003-02-21,0.006566232541216974
2003-02-24,0.029015122489936894
2003-02-25,0.0029566470553297015
2003-02-26,0.02309670796064982
2003-02-27,0.003190382658978973
2003-02-28,0.027577586487254363
2003-03-03,0.02061306014319825
2003-03-04,0.008573115259186812
2003-03-05,0.0010624109440283166
2003-03-06,0.025423654996237416
2003-03-07,0.006843138074227759
2003-03-10,0.02414632893662781
2003-03-11,0.010083503064728348
2003-03-12,0.007703798444939755
2003-03-13,0.0202686527017334
2003-03-14,0.04958757294970686
2003-03-17,0.01781581569964692
2003-03-18,0.05051374550703701
2003-03-19,0.020362040121727418
2003-03-20,0.024636351100602808
2003-03-21,0.017908028503270328
2003-03-24,0.038521920195748995
2003-03-25,0.019712055904884566
2003-03-26,0.027991686908159102
2003-03-27,0.010658340914843663
2003-03-28,0.014373587512022088
2003-03-31,0.010280907149055857
2003-04-01,0.0019950468966573984
2003-04-02,0.02795539817098618
2003-04-03,0.041574632291669904
2003-04-04,0.011194649375037948
2003-04-07,0.018710871546630307
2003-04-08,0.017237224986152853
2003-04-09,0.014173509974032246
2003-04-10,0.0022464669090177672
2003-04-11,0.022368563820472268
2003-04-14,0.012314868565348719
2003-04-15,0.03513882303672267
2003-04-16,0.02229625946475715
2003-04-17,0.0040125234495842835
2003-04-21,0.03127289555261626
2003-04-22,0.014345580556668229
2003-04-23,0.03728349093814101
2003-04-24,0.024355625126675787
2003-04-25,0.007890933666897236
2003-04-28,0.0023061002937296154
2003-04-29,0.03351430258521631
2003-04-30,0.019317233733401978
2003-05-01,0.015033296460001327
2003-05-02,0.015342620988600073
2003-05-05,0.030797562811638653
2003-05-06,0.012333876017878864
2003-05-07,0.02435104521820556
2003-05-08,0.010999730863542815
2003-05-09,0.0060231925740452195
2003-05-12,0.03004561070044024
2003-05-13,0.028382524676529252
2003-05-14,0.013128806619478387
2003-05-15,0.012831634742068387
2003-05-16,0.02376811940315766
