Date,IBEX_vol_model,SPX_vol_model,IBEX_RV,SPX_RV
2022-10-25,0.013191643561861253,0.027776249427017227,0.2205733914824613,0.2957589390534407
2022-10-26,0.012637354385298361,0.03201909506778326,0.2218205090997709,0.2910380216320904
2022-10-27,0.012083134332653504,0.008816305470291292,0.2060935419398994,0.2799955125577992
2022-10-28,0.011541966476401747,0.009962607635847645,0.20583369589774267,0.2825019341102389
2022-10-31,0.01108853064205144,0.04011143487498509,0.20303180953390998,0.2736042898272379
2022-11-01,0.010602248373435822,0.008843636253664008,0.17502777159526903,0.2541608031679812
2022-11-02,0.010149122444902717,0.011931425512510042,0.16449105174982576,0.27057948206913174
2022-11-03,0.010155827188678926,0.009184342635979571,0.16816495861743758,0.27075080628657267
2022-11-04,0.01124445806860992,0.005491647872857155,0.16337986656896547,0.2534442260091723
2022-11-07,0.010779208094634438,0.029400390078601655,0.1616502206545238,0.25239569679459445
2022-11-08,0.010294130585570903,0.02552174322322138,0.15597400741163006,0.2502183517190081
2022-11-09,0.009855138807142571,0.021565892151298775,0.14218366997178306,0.2638557109406677
2022-11-10,0.00944791678989548,0.0050314821537914955,0.1418541876367716,0.3118022938164631
2022-11-11,0.009111730790822737,0.06948393154841385,0.1429913174919385,0.2944557977163199
2022-11-14,0.008746366084716526,0.02537457231988946,0.12510710236897227,0.28799183138178625
2022-11-15,0.008399209164986234,0.0072366413716364875,0.12456289648026649,0.28719534619805576
2022-11-16,0.0080626302027204,0.024592570035934607,0.13229537996473553,0.2880010896697669
2022-11-17,0.009061633568291377,0.007899640097754956,0.13640169649030237,0.28594361892650605
2022-11-18,0.009586689752550035,0.012934399255966737,0.12621865474897437,0.2763498160540009
2022-11-21,0.009236814188200616,0.020707462426489683,0.11594259997162942,0.2751429907936897
2022-11-22,0.008884141195882184,0.012187625877997718,0.11841591532640779,0.2734908492403052
2022-11-23,0.008619542103218249,0.029368123118322674,0.11626031156287735,0.2715930786709992
2022-11-24,0.008255786013142972,0.02189092680615607,0.11643573691471608,0.26988751687517254
2022-11-25,0.007957745523862074,0.01603384127768053,0.11572852157490443,0.25772502042097484
2022-11-28,0.0076524372616434385,0.01573448359230107,0.12589625354344303,0.26303557802054717
2022-11-29,0.008746130625105479,0.0012292751790386543,0.12561920622824263,0.26251633886219256
2022-11-30,0.008417807882852941,0.014414198366248744,0.12409870576843753,0.26219190586244623
2022-12-01,0.008096450445415512,0.046212862130379714,0.11096422693841308,0.2571550910703181
2022-12-02,0.0077970873725429395,0.015327725395329657,0.11073269344075269,0.25566578942196805
2022-12-05,0.007857689585119895,0.014830113254678149,0.11172831504224348,0.26605297246706694
2022-12-06,0.007737305755313089,0.0022066526851101174,0.1141620079679407,0.2724050656048605
2022-12-07,0.007987847085183367,0.0017544191493325436,0.11613746544017468,0.2596563274372448
2022-12-08,0.00827196623937186,0.014145983301929845,0.11449437743396543,0.17635558945181645
2022-12-09,0.008899044621996107,0.023430128657638966,0.11726160512505328,0.17480928694863457
2022-12-12,0.008569298051251447,0.00877827424979056,0.11773763307972576,0.17959409711144833
2022-12-13,0.008659135912194445,0.03004840998358105,0.1207271979822837,0.17880126712219926
2022-12-14,0.008347846855977743,0.023244042814657476,0.11313231907051667,0.1775509474615695
2022-12-15,0.008023505806656086,0.010056629441717967,0.12755067471035708,0.19947347864742734
2022-12-16,0.009912090439849901,0.009096800945349806,0.1315037311450875,0.20177170549563855
2022-12-19,0.011075312999895412,0.004945854177298087,0.12905767018474104,0.20342450246680538
2022-12-20,0.010575081655634243,0.0070449815222868445,0.11544818728017653,0.19574801563498367
2022-12-21,0.010128047839942693,0.01702337561905308,0.12719806987111126,0.20307520889238345
2022-12-22,0.009769374925347058,0.030633276650742985,0.12498175159948632,0.2078042981138997
2022-12-23,0.00978135439528909,0.002348380474365444,0.1240600404780219,0.2098461910793765
2022-12-26,0.009415539597582316,0.021790391506209723,0.11797624521987367,0.20399221614729204
2022-12-27,0.00903157082468366,0.016033459517439837,0.11798518382069906,0.20419055594125654
2022-12-28,0.008657509844019612,0.012003467213916734,0.11638523367018386,0.1680740592330737
2022-12-29,0.00847899810156354,0.004097818154929286,0.11784814032505547,0.18389040304466325
2022-12-30,0.008170638510036965,0.03315100592015729,0.12312184809308212,0.18378994297970722
2023-01-02,0.009174604397294629,0.01358562293321435,0.1384292691985093,0.17505592919993798
2023-01-03,0.008895177932567585,0.016008207334673168,0.1378016160152337,0.168998831906589
2023-01-04,0.008533362474402471,0.012052024797644799,0.15129256601269694,0.1719869459715578
2023-01-05,0.008309158392777922,0.02344376897396464,0.14757904838862512,0.1728591414666188
2023-01-06,0.007998937328450051,0.004589421174919632,0.14946814291054045,0.19213889514294652
2023-01-09,0.007745267324943029,0.03837934542364363,0.14823672500618518,0.18415158743258353
2023-01-10,0.007542154176570191,0.015365613145322119,0.14668811688063418,0.18396517980025506
2023-01-11,0.007251232926990509,0.022897711418778218,0.146569318220842,0.18950731980006283
2023-01-12,0.006973471045132632,0.0286717555033972,0.13118496228290014,0.16528944663356177
2023-01-13,0.006784876390302115,0.019430039986636814,0.11574798131257218,0.15895839121554461
2023-01-16,0.006566229522938836,0.019970947282255052,0.11742692015816242,0.15387977599456498
2023-01-17,0.006485938415798754,0.016026852823370425,0.1175007982348827,0.154603637537454
2023-01-18,0.006255567648782779,0.014004443691116092,0.11139321927400962,0.15941299619546162
2023-01-19,0.006057118436600487,0.0011193948288997727,0.1289792520191797,0.15242107633159546
2023-01-20,0.007965866212103417,0.008403391768332436,0.13404395279699508,0.1642802672676176
2023-01-23,0.007738502913516496,0.03457196320630618,0.13335325122249758,0.1680285335735781
